学校名称,专业中文名称,专业原名称（官网名称）,内容
达姆施塔特应用科技大学,工业设计,Industrial Design,"1、网站
https://h-da.de/studium/studienangebot/studiengaenge/architektur-medien-und- design/industriedesign-dipl
2、申请时间 6.1 截止
3、申请材料
https://h-da.de/studium/studienangebot/bewerbung/studienplatz-mit-auslaendischem- zeugnis/checklisten 护照、毕业证、学位证、成绩单、高考录取花名册、高中毕业证、APS、德语证书
4、申请方式 UA 申请
5、申请语言 德语 C1
6、申请要求 需要参加测试
测试的组成部分 https://h-da.de/fileadmin/h_da/Hochschule/Presse_Publikationen/Hochschulanzeiger/2022/FBG_EP_ Satzung_ID_KD_Dipl_2022-04-19.pdf
(1) 在场能力测试应包括:
A) 提交一个文件，其中包含申请人本人最近三年内的作品。考试的这一部分可以通过考试委 员会的额外作业来补充。可达到的最高总分为 70 分。
B) 在预定时间内的一天或多天内，在监督下准备特殊工程和解决预定任务。第二部分考试的 最高分数是 60 分。参加 B 部分的邀请可以以在 A 部分中获得至少 50 分为条件。
C) 口语实践考试或技术讨论，通常持续 20 分钟，最高可达 30 分。
7.评价标准
评估应基于:
1.抽象能力
2.展现自己艺术思想的能力 3.能够以有区别的方式遵守和执行概念指导方针 4。创造力和即兴创作 5.动机和敏感性
6.想象力和想象力 7.技术能力和理解能力。
(3) 总分达到 110 分以上，考试“及格”
(4) 总分不到 80 分，考试“不及格”
在 80-110 之间的参加第二轮面试"
施瓦本明格应用科技大学,策略设计,"Strategische Gestaltung: Design, Management und Forschung ","1、网站
https://www.hfg-gmuend.de/studium/strategische-gestaltung
2、申请时间 4.1-5.15 10.1-11.15
3、申请材料
动机信、简历、APS、成绩单、学位证、毕业证、HZB、作品集、项目工作
项目工作大约 2-3 页，最多 500 字，可以包含图片。 选择一个(社会)相关问题，您希望在项目的帮助下解决问题的想法。在此过程中，创建 一个包含以下内容的项目草图，这些内容与知识标准相同。选择的主题是指的申请，不一 定必须作为硕士论文的主题。在选择过程的第二部分，要求写一个新的项目草图。
目标
解释项目的概念、内容和设计、知识或技术目标。命名特定应用程序，如可能的用途、使 用、无线电功能和目标群体。
方法 解释您将使用哪些方法，并根据您对解决问题的贡献来证明它们。
内容/正式实现 描述计划或可能的结果或项目的产品，特别是内容和正式结果。
文献/来源
将目录添加到项目草图中，其中列出了您在创建时添加的所有源(Lite 和/或在线源)。
设计作品集。包含工作示例的 PDF 文件不应超过 10 页，且不得大于 20 MB。
4、申请方式
官网申请 https://me.hfg-gmuend.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces
5、申请语言
德语 C1，申请截止日期之前就需要提交 DaF (TDN 4) 或 DSH-2
6、申请要求 为设计相关专业，第一个大学学位，并且最终成绩至少为 2.5。 审核通过后参加面试
7、硕士课程 在前两个学期，您将学习所有三大支柱的课程——设计、管理和研究。早在第一学期，您 将在战略设计项目中测试设计方法和流程。附带教学课程的认可被整合到项目中。在基本 管理中，您将收到培训和培训基础知识的介绍。第一学期的知识方法以及神学培训，包括 文化和设计研究问题，使第一学期的课程更加完善。
同样在第二学期，你还将能够参加一个项目，包括规划和组织以及沟通，以及沟通。此 外，还提供了关于“运营管理”主题的课程。在研究模块中，您将深入研究设计研究的问 题。此外，您将学习技术、知识、工作、工作和出版策略。 第三学期都是关于硕士论文的。"
波茨坦应用科技大学,设计,Design,"1.网站 https://www.fh-potsdam.de/studium-weiterbildung/studiengaenge/design-m#section-9645
2.申请时间 6.15-8.15 2.15-3.15
3.申请材料
https://www.fh-potsdam.de/studium-weiterbildung/studiengaenge/design-m#section- 14549
作品集内容要求为上述网站(硕士主题提案) 主题集群包括(地理)数据和信息可视化，人机交互的新形式(例如 B. VR/XR)，关于数字能 力和数据主权问题的用户体验和服务设计，以进行投机设计和设计
• 1.5 至 2 页的动机信
• 提案摘要，1 DIN A4 页，包含以下信息:1. 标题，2. 简短描述，3. 中心问题，4.
设计项目
• 硕士项目的主题提案(提案)，详细信息
• 包含您之前作品的作品集
• 如果适用，实习和/或就业的工作推荐/合同
• 如果适用，与艺术和设计相关的奖项和奖品、项目和出版物以及继续教育和培训的清 单
• 如果适用，申请能力倾向测试的不利补偿
4.申请方式
先在 uni-assist 申请 VPD,然后官网申请
https://mycampus.fh- potsdam.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces
5.申请语言 最迟可以在入学前提交德语 C1
6.申请要求 基本要求为艺术类硕士 进一步要求为通过入学测试
https://www.fh-potsdam.de/sites/default/files/2021-12/399-neufassung-satzung- eignungspruefung-ma-design-abk-fhpotsdam-20-09-09.pdf
长度为 20 分钟的演讲演示主项目提案，并结合负责委员会的讨论进行回答 并在必要时应委员会的要求提交最近的工作样本和/或项目和出版物。打分标准为 1.总体方案的独创性(创新水平或新颖性)3 分 2.总体方案的内容质量 3 分 3.硕士研究建议/专题重点的近似内容 3 分 4.论文介绍、查询处理 3 分 5.作品集质量艺术设计作品文档 3 分 6.艺术/创意能力 3 分
1.总体方案的独创性(创新水平或新颖性) 研究了该问题是否有助于设计学科知识和方法清单的进一步发展和/或是否侧重于设计贸易的 原始(应用)场景。在这里，问题的处理应该承诺带来新的见解或新的设计解决方案，并有助 于扩大各自领域的现状。
2.主建议书的内容质量 审查申请人是否对问题进行了可理解的主题界定，他或她在形成解决方法时表现出了哪些专业 知识，以及处理任务的方法选择是否充分合理。该提案应在其具体性中包括与纪律相关的问题，系统而详细地描述和解释了各自的发展和知识的学科状态，并就其适当性和目的性详细解 释和批判性地讨论了处理问题公式的方法。
3.硕士建议与本部门研究和主题重点的内容相关性 审查该提案的内容是否接近设计部的研究或主题重点，特别是该问题是否可以与当前的研究项 目联系起来。该提案旨在从技术、美学、生态、经济、伦理、现象学、符号学或社会的角度， 展示对设计特定问题的分析、操作和情境化审查。在主页上可以找到硕士论文的项目主题以及 该系的研发主题。
4.论文介绍、查询处理 审查申请人是否有能力提出自己的艺术想法。论文的陈述应是决定性的，申请人应展示沟通技 巧、在结构、创造性和建设性背景下的思维以及多维概念，提案本身应符合艺术和设计标准。
5.作品集作为以往艺术和设计作品的文档的质量 对作品集的艺术设计质量进行了测试。质量是通过设计的特定艺术和创意能力、作品的工艺和 实践质量、对功能和图形表达的理解以及概念规范的实施来衡量的，可以预期申请人成功完成 了学习课程。
学 生 作 品 : https://www.fh-potsdam.de/studium- weiterbildung/fachbereiche/fachbereich-design/projekte
6.艺术/创作能力
基于论文集和论文陈述，测试了申请人的创造力、即兴创作和抽象能力，以及动机和敏感性、 想象力和想象力，以及技术能力和理解力。
满分 18 分，达到 12 分录取
7.硕士课程
硕士学位课程的学期包括两个设计项目。这些项目要么解决设计技术、方法和社会问题的专业 化，要么将反思作为对特定设计的分析和批判性审查——技术、美学、生态、经济、社会和伦 理问题。设计项目的两种变体都解决了当前的(通常是跨学科的)社会问题，并将设计作为研 究实践置于设计的中心。设计作为投机、艺术实践或以科学为导向的问题解决的实际应用可以 发生。通常，设计项目允许与硕士论文的各个问题联系起来，从而在论文框架内实现设计和反 思的第一次迭代"
德累斯顿应用科技大学,产品和交互设计 3 学期,Design: Products and Interactions ,"1、网站 https://www.htw-dresden.de/studium/vor-dem-studium/studienangebot/master-
design-products-and-interactions
2、申请时间
只有夏季 12.1-1.15，能力测试注册截止日期:11.15
3、申请材料
大学学位证书、毕业证、成绩单、APS、HZB、申请表(官网注册后自动生成)、课程描述、作品 集有意义的作品集(大约 20-25 页)。这应该包括大约五个项目，并介绍您的工作和方法的流程 和反思。
其中一个项目应该是学士论文的简短介绍，即使尚未完成。如果您展示实习期间的协作工作或 项目，请明确说明您自己的贡献。为了支持这一点，可以在 PDF 中相应地链接视听或交互式工 作示例。
请以 PDF 文档(最大 50 MB)的形式提交数字申请文件夹，并附上所需文件:简历、宣誓书、 作品集。4、申请方式
Uni-assist 申请 能力测试申请网址:https://bewerbung.gestaltung.htw-dresden.de/master
5、申请语言 德语 C1
6、申请要求 基本要要求为相关专业 进一步的要求
https://www.htw- dresden.de/fileadmin/HTW/Hochschule/4_Organisation/13_Ordnungen_und_Satzungen/SOPO/
7800/D83b_20222_EignPO.pdf
需要参加测试，能力倾向测试最多由三部分组成。能力测试的组成部分包括:一个有自己作品 的数字文件夹、一项复杂的设计任务和一次可选的讨论活动。
与课程相关的艺术能力测试需要通过电子方式通过数字表格进行注册。此表格可通过教师网站 上的访问链接及时获取 注册后，将通过电子邮件发送带有自己作品以及复杂设计任务(作业)的数字作品集的提交日 期
对于有自己作品的作品集，申请人选择的最多 15 件作品必须以数字形式(PDF 作品集)上传到 设计学院。表现应该以一种方式设计，即作者深入参与他或她的环境的意愿是可以识别的，无 论它主要是感性的还是智力的。所选择的显示技术的范围也很重要。对自己的概念和/或设计发 展的可以进行有效的表述
作品集的另一部分是设计学科的个人观点。在大约 400 字的范围内，将描述申请人所面临的关 于设计问题方面的关系。本演示文稿应以纯文本形式完成，并作为 PDF 公文包的最后一页附上
在作品集的第一张(PDF 作品集的封面)上，必须写下对专业和学校生涯的有意义的描述，以及 宣誓保证，确认所有提交的作品都是申请人独立制作的
在作品集的第一张(PDF 作品集的封面)上，必须写下对专业和学校生涯的有意义的描述，以及 宣誓保证，确认所有提交的作品都是申请人独立制作的
最后，根据情况打分
评估应基于积分制，并符合以下标准:
a.资质评级:0 至 10 分的积分制，其中 10 分为最佳评级， b.设计任务的评价:评分体系为 0 至 15 分，其中 15 分为最佳评分， c.技术讨论的评价:0 至 7 分制，其中 7 分为最佳评分。
总得分由对投资组合的评估、复杂的设计任务和技术讨论决定。总分最高为 32 分。 如果获得至少 19 分，则被录取
7、硕士课程
设计实践、设计法规、设计研究等"
慕尼黑应用科技大学,应用设计研究,Angewandte Designforschung ,"1、网站 https://www.hm.edu/studiengange_de/studiengang_detail_1216.de.html 2、申请时间
11.15-1.15
3、申请材料
申请表+作品集+常规材料
作品集包括以下内容:
动机信和简历
带照片(可选)
格式:表格形式
作品样本
最多 25 个工作样本
格式:.png、.jpg、.gif、.pdf 请注意:由于技术原因，PDF 文件必须以“.pdf”结尾!
文件大小:最大 50 MB 注意:上传作品样本时，您可以选择为每件作品提供一些解释性句子。 您的作品集可以在 11 月 15 日至 1 月 15 日的申请期间上传。
4、申请方式
官网申请:
https://www3.primuss.de/cgi- bin/bew_anmeldung_v2/index.pl?Session=&FH=fhm&Email=&Portal=1&Language=de 暂时未开放
5、申请语言
德语 C1，DSH 2 级或德福考试 3
6、申请要求
完成设计相关学位(学士或文凭)且成绩为“良好”或更高的证明;即平均成绩至少 2.5
具有 210 ECTS 分的学位证明，其中至少有 6 个理论学习学期和 1 个实践学习学期(或 至少 18 周的实际工作经验)
需要参加入学面试
同时在线向设计学院提交数字工作样本(作品集
7、硕士课程
设计基础与设计工程等
硕士课程并不致力于设计学院学士课程的三个研究领域(摄影、工业和通信设计)中的任 何一个，而是采用跨学科的方法。它涉及设计的基本问题，质疑当前的有效立场，并从批 判的角度审视设计在社会背景下的意义。重点是创新、社会兼容性和可持续性。
硕士学位期间特别重视以理论为导向的支持。“情境思维”、“责任思维”和“未来思 维”三个理论模块表明，硕士课程的重点之一是教授和反思设计学科的社会、生态和技术 相关问题以及相关的新责任领域。"
马格德堡应用科技大学,工程设计,Engineering Design ,"1、网站
https://studieren.h2.de/studiengaenge/master/engineering-design#c1262
2、申请时间
5.31 截止
11.30 截止
3、申请材料
基础材料+作品集
我们要求您仅以
onlinewerbung@h2.de 。还允许下载或网站的链接。
4、申请方式
UA 申请
5、申请语言
德语 C1+英语 B2
6、申请要求 https://studieren.h2.de/fileadmin/user_upload/Dokumente/Eignungspruefungen/1_O_Eign ung_MA_ED_AB_10_2014.pdf
基础的工业设计本科以及英语 B2 水平
需要审核分成三个部分
第一部分为基础材料审核
第二个部分为入学考试
第三个部分为面试
考试的实践部分(最长持续六个小时)包括四项考试任务，为基本设计技术问题、跨学科沟通 技能、结构背景下的思维和多维概念，。其中一项任务是线下作业，需要在截止日期前完成并提 交。
7、硕士课程
设计和技术基础知识
资本货物设计
产品开发
综合产品开发
产品开发和计算机辅助设计和制造(CAD/CAM) 力学和力量
选修模块设计和技术
设计方法
可持续设计
纤维塑料复合材料的基础知识
计算机辅助设计
模拟技术的基础
新的交互技术"
马格德堡应用科技大学,交互设计,Interaction Design,"1.网站
https://studieren.h2.de/studiengaenge/master/interaction-design2.申请时间 5.31 截止 11.30 截止
3.申请材料
基础材料+作品集
我们要求您仅以
onlinewerbung@h2.de 。还允许下载或网站的链接。
4.申请方式 UA 申请
5.申请语言 德语 C1
2 MB)将您的作品集和动机信 提交至数字形式(PDF，文件大小最大
6.申请要求
与设计相关专业
入学的先决条件是大学学位的良好或非常良好的学位证明(至少 7 个学期/210 ECTS)。无法提 供所需 210 学分但至少 180 学分的准学生的申请将被单独审查。
7.硕士课程
用户体验实验室是交互设计硕士课程中的眼动追踪实验室。目的是使用眼动追踪方法扩展用户 体验过程。可以使用眼动追踪等方法来测试软件界面、在线信息系统、切换系统或游戏的可用 性和通信过程，以使导航行为变得有形，并根据评估在设计过程中创建新的解决方案。最新的 评价方法。应用领域包括人机交互、医学、心理学、市场研究、计算机科学、神经科学。教学 模块设计评估、设计方法以及设计项目(如有必要)的链接。 原型实验室，由不同部门的交互设计师和工程师监督，除其他外，还用于定期的工业合作，例 如“Autocontrol 3D，车辆内部交互”(carmeq software & systems GmbH)或“洗衣护理流 程”(Miele & Co AG)。在这里创建功能软件原型，模拟相应设计的交互性，并使开发人员有 机会将触觉和可理解的模型实现为原型，并使交互行为的复杂性更容易理解。
数字 FAB 实验室是一个开放的实验性高科技研讨会，旨在以简单的方式生成数字到模拟产品 (反之亦然)的制造过程，并在设计师、计算机和生产机器之间直接交流，并将设计转换为数 字和模拟产品。转换为机器可读的代码，以便为一次性产品提供单独的工业生产流程。"
普福茨海姆应用科技大学,设计与未来制造,Design & Future Making ,"1.网站
https://designpf.hs-pforzheim.de/madfm
2、 申请时间 4.15-4.30
3.申请材料 如何上传文件指导:https://designpf.hs-pforzheim.de/bewerben_ba/mappenportal
-作品集: 作品集是文件的集合，提供有关您迄今为止所做的事情、如何处理问题、您的技能以 及激励您的想法的信息。根据媒介和学科的不同，这些是照片(其中包括成品、模型研究、书 籍、印刷材料、技术结构等)、PDF(其中包括开发过程、研究系列、概念) 、数字实验等)和 /或其他数字数据，例如电影、动力学过程、创意装置、互动游戏等。
请注意以下上传作品集的规范:
• 作品数量可自由选择(最大文件数量:20)
• 所有文件必须以作者姓名和文件名中的作品标题命名，例
如: MustermannMax_Portfolio.pdf
• 作品必须以预期视图上传(不得旋转/颠倒)
• 上传时，可以在每件作品的“描述”字段中存储进一步的相关附加信息
• 接受的文件格式:PDF、MP4 和 JPG
• 文件大小:最大 5MB/文件
此外，请将以下文件上传至作品集门户: -简历 (pdf)
-动机信 (pdf，最多 1 页)。除其他外，这应解决以下主题:
• 您个人给设计与未来制造硕士学位带来了哪些经验?
• 设计与未来制造硕士课程让您兴奋的是什么?
• “创造未来”是什么意思?
• 报告您认为令人兴奋且丰富的当前工作、创新或研究问题。 • 描述您认为什么会影响设计和社会的未来。
- 报告/推荐信 (pdf)https://designpf.hs- pforzheim.de/fileadmin/user_upload/uploads_redakteur_gestaltung/_Frontend_Downloads /EmpfehlungsschreibenMasterstudienga__nge.pdf
-可能的研究项目 提案 (pdf)。我们对您计划在设计与未来制造硕士学位方面做什么感兴趣。 请向我们描述一个未来的项目。
4.申请方式
官网申请
https://campus.hs- pforzheim.de/qisserver/pages/psv/selbstregistrierung/pub/selbstregistrierung.xhtml? _flowId=selfRegistrationRegister-flow&_flowExecutionKey=e1s1
5.申请语言 德语 C1
6.申请要求 认可的设计大学的大学学位，或在设计具体技能方面有专长的学位课程。如果有其他大学学 位，则必须是在设计或艺术/文化领域取得了特殊的专业成就。
7.硕士课程:
未来的创造、数字化转型、以用户为中心的媒体和媒体创作、品牌、企业、产品形象 、批判性 研究、产品的数字化等"
科隆国际设计学院,产品设计与工艺开发,Produktdesign und Prozessentwicklung,"1、网站 https://www.th-koeln.de/studium/produktdesign-und-prozessentwicklung-
    master_3674.php
2、申请时间
申请期结束 作业主题邮寄 提交作业 家庭作业检查 发送邀请 06.16 选拔面试 07.07
5.18(4.15 开始) 05.22
06.12 06.15
非欧盟申请人 4.30 截止 只是今年，每一年有变化
3、申请材料 投通用材料+作品集(可以不提交)
4、申请方式
通过 uni-assist 申请
5、申请语言
申请时可以使用 B2 证书，或者参加 DSH\Testdaf 等考试的证明等。入学时德语 C1
6、申请要求 入读该课程的先决条件是成功完成“机械工程”、“工业工程”或“设计”大学学位，如果是设 计，则最低学位为“工程学士”或“理学学士”拥有“文学学士学位”或其他相关课程的学位， 并需要提供与课程相关的适合产品设计和工艺开发课程的证明。 审核后，先做家庭作业，再参加面试
6. 硕士课程
主要项目侧重于商业、设计和技术、项目管理和营销技能、商业工程、创业和商业计划、当前创新 和营销主题、战略和国际 管理学 材料选择、虚拟生产的方法、维护管理、技术和创新管理、快速成型、节能生产、卓越经营、领导 原则和战略管理。
设计技能/技术讲座、设计与生态学/设计概念 设计与识别/设计理论与研究、设计与经济/服务设计、交互设计/界面设计、印刷与布局/图像与 运动、综合技术/为制造而设计
制造业"
慕尼黑工业大学,建筑环境信息技术,Information Technologies for the built environment,"1.        官网：
https://www.tum.de/en/studies/degree-programs/detail/information-technologies-for-the-built-environment-master-of-science-msc
联系邮箱：studium@tum.de
2.        申请日期：
2022/23年冬季学期首次开设，目前只有冬季学期：4.1-5.30
3.授课语言：
英语 (托福：最低88)或 (雅思：最低6.5)或（""Cambridge Main Suite of English Examinations""剑桥大学主要英语考试）
3.        申请方式：
Uni-assist 申请vpd+网申，申请链接
https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login
Uni-assist网址：https://www.uni-assist.de/
5.申请材料：
        基本申请材料：学位证、毕业证、成绩单的公证件，英语语言能力证明，完整简历，护照
        特殊要求材料：
①　动机信（英语，不超过两页A4）：选择该专业的理由、选择该学校的理由、你为什么适合这个专业
②　通过uni-assist申请获得的VPD（如果申请没有拿到VPD，可以提交VPD的申请图片
6.匹配度说明：
至少拥有建筑、景观建筑、城市规划、土木工程、大地测量、地理信息、信息学或类似专业的学士学位或同等学历。要求成绩至少在2.0以上。
本科课程：
①　在前四个学期，设计、城市研究、建筑施工、历史和理论、展示和设计、CAAD等核心科目的基本能力和技能将被教授，每个学期32学分。
②　在第一个项目中，重点是设计和建造，空间的表达，建筑的类型，空间和建造的具体地点和材料的表达。在第二个项目中继续以木材建筑为例，练习发展建设性的细节。在各种材料中发展建设性的细节是第三个项目的重点，同时也需要具备具体地点的设计技巧。第四个城市规划项目建立在前几个项目的设计技能之上，城市和街区的规模。
③　课程包括：设计空间和施工，设计方法，建筑设计理论和施工，建筑结构，建筑材料，建筑史，建筑气候和建筑技术，都市主义，景观建筑，数字模型建立等。
7.硕士授课内容：
理学硕士 ITBE 是一门全日制课程，标准学习时间为 4 个学期，根据欧洲学分转换系统 (ETCS)，总共获得 120 个学分 (CP)
必修模块（54学分）：地理空间信息科学、建筑领域的计算设计、摄影测量与遥感、专业软件工程、建筑世界的语义模型、BIM基本原理、以平台为导向的建筑管理、分布式和云端式的系统。
第一学期会从不同规模的土木工程（建筑、土木工程、大地测量学）领域接受最先进的信息技术教育，了解建筑环境中信息技术的概况，并对信息技术、方法和术语有一个共同的理解。
选修模块（36学分）：从 ""伦理与人因 ""选修模块中至少获得3个学分，以及从 ""跨学科方法 ""选修模块中至少获得21个学分，除此之外，还可以参加 TUM 工程与设计学院建筑、土木与环境工程学院和 TUM 信息学系等的选修模块，最多可以从这些选修领域的模块中选取12ECTS
8.选拔标准
能力评估有两个阶段：
1.        第一阶段：
        技术资格（最高 60 分）
        学士学位等级（最高10分）
        动机信（最多 30 分）
判断标准：
•        超过 70 分被接受
•        低于 60 分被拒绝
•        在60-70之间进入第二阶段
2.第二阶段
•        技术资格（最高 60 分）
•        学士学位等级（最高10分）
•        数字测试（最多 60 分）：数字测试包括建筑环境（最高 30 分）和信息技术（最高 30 分）领域的基础和应用相关问题。
判断标准：
•        超过 105 分被接受。
•        低于 105 分被拒绝。


"
慕尼黑工业大学,景观建筑,Landscape Architecture ,"1. 官网https://www.tum.de/en/studies/degree-programs/detail/landscape-architecture-master-of-arts-ma
2. 申请日期：
冬季学期：1.1-5.30
夏季学期：10.1-1.10
3. 授课语言：
英语 (托福：最低88)或 (雅思：最低6.5)或（""Cambridge Main Suite of English Examinations""剑桥大学主要英语考试）
4. 申请方式：
Uni-assist 申请vpd+网申，申请链接
https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login
Uni-assist网址：https://www.uni-assist.de/
5. 申请材料：
	基本申请材料：学位证、毕业证、成绩单的公证件，英语语言能力证明，完整简历，护照
	特殊要求材料：
③　动机信（英语，不超过两页A4）：选择该专业的理由、选择该学校的理由、你为什么适合这个专业，例如：以及他们认为自己特别适合慕尼黑工业大学风景园林硕士学位课程的特 殊能力；例如，可以通过说明与学位课程相关的职业培训、实习、出国或完成与学 科相关的学业来证明自己的特殊意愿
④　通过uni-assist申请获得的VPD（如果申请没有拿到VPD，可以提交VPD的申请图片
⑤　至少两件设计作品的作品集，包括至少十张任何格式的以前的相关作品
6. 匹配度说明
具有科学的工作能力或以基本的和方法论为导向的工作能力、
园林专业第一学位的现有专业知识、
在开放空间设计方面具有独立的经验和良好的知识
7. 选拔标准：
第一阶段：打分制录取：从1-100.
①　专业资格：根据TUM大学本科建筑和园林规划学士专业课程的基本情况，最多可以加分30
②　成绩：最高分为 30 分，平均分高于 2.5 分，每十分得 2 分
③　作品集：0 至 40 分的标准进行评估，如果提交了两份以上的设计作品，遴选委员会成员应先先选出两个最佳设计作品进行评审。根据创意（设计概念和问题解决方案的创新性、清晰度和适当性）、阐述（包含建设性技术、法律、生态，经济和社会要求、塑造（设计在空间实施中的强度和可读性
④　综上，80分以上录取，40分以下拒绝
第二阶段：
①　其余申请人将被邀请参加能力倾向面试
②　每位申请人的面试时间不得少于 20 分钟，最多不得超过 30 分钟
③　申请园林硕士学位的特殊意愿；以科学或基本方法为导向的方式开展工作的能力；在开放空间设计方面有独立的经验和良好的知识
合计：120 分或以上者通过能力测试。低于 120 分的申请人未通过能力倾向测试
8. 硕士学习内容：
https://collab.dvb.bayern/display/TUMedschooloffice/Studiengangsdokumentation+M.A.+Landschaftsarchitektur?preview=/73390346/73392505/Studiengangsdoku_MA_Landschaftsarchitektur_20200806_webpublish.pdf"
柏林工业大学,建筑学-类型学,Architecture Typology,"1. 官网
https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/architecture-typology-m-sc
2. 语言要求：英语授课，雅思7，托福95
3. 申请日期：冬季学期4.2-5.15
4. 申请方式：UA申请
5. 申请材料：
①　动机信（一页A4）、简历、aps、实习证明（不低于16周）、语言证书、成绩单、高考录取花名册等
②　作品集（6-8页A4），可以选择最多三个设计项目
6. 匹配度说明：
参考建筑学本科课程

必修课程
①　施工与设计 48学分
②　城市设计 6学分
③　综合能源设计 6学分
④　项目集成结构设计 6学分
⑤　建筑技术与建筑物理 6学分
⑥　建筑经济学与经济法 6学分
⑦　视觉艺术 6学分
⑧　铸造 9
⑨　探索建筑 9
⑩　建筑技术与能源 6
11　建筑历史 6
12　结构工程 9

选修区域
13　建筑结构 6
14　建筑表现 9
15　建筑与数字制造 9
16　建筑理论与批评 9
17　建筑与哲学 9
18　建筑理论 3
19　建筑史 3
20　工程史 9
7. 选拔标准：
①　大学成绩：55%
 
②　其他5%
1.完成职业培训15分，
    2.在大学担任学生助理的工作，至少持续六个月15分，
    3.至少3个月的国交换25分，
    4.对于至少六个月的专业经验，15分
    5.奖学金等40分
③　面试情况 40%（面试大概20分钟）
面试内容
1.        职业决策、学习动机（关于学习和职业的想法）
2.设计技能与技术、建设和艺术设计技能相结合
3.兴趣和活动、专业和其他活动
4.关于学习目标和学习过程的期望和信息，社会承诺
综上，超过69分录取
8. 硕士学习内容：
 
 
学习计划分为必修区、选修区和选修区。必修区有84个学分（LP），其中包括三个大型设计项目以及硕士论文。此外，必须从预定的目录中选择24 LP的选修模块。免费选择范围包括12 LP
"
柏林工业大学,城镇规划(该专业为柏林工大与同济大学的合作专业),Urban Design ,"1.网址：
https://www.tu.berlin/studieren/studienangebot/alle-studiengaenge/studiengang/urban-design-m-sc/
2.申请日期：
冬季学期：4.2-5.15
3.申请方式：通过Uni assist申请
4.语言：英语（英语B2以上的证书）托福最低87，雅思最低6.5
5.申请材料：
①　三份项目作品，（6-8页A4）要求自行制作，主题与建筑，空间与城市相关
②　动机信（大约一 DIN A4 页），其中包含有关选择课程的具体原因、您未来职业的可能目标以及为什么你适合度这个专业（你与这个专业的适配性和长处）
③　课程说明文件，如果你不是毕业于建筑，城镇规划或者相关的专业，你需要提供模块手册来证明你学分的适配性
④　申请表格要求的其它一般性文件
6.匹配度说明：
说明：
7. 选拔标准：
①　大学本科成绩对应的巴伐利亚算法，如下图所示：最高得分100分，并且乘以0.55的系数
②　其次申请需要提交动机信和三份作品，会根据动机信和三份作品开展一个面试，满分100分，并且乘以0.45的系数
③　两部分得分相加即为申请得分，会根据申请得分的排名决定录取

8. 硕士学习内容
进入录取程序的大前提是申请人来自建筑/城镇规划/景观建筑专业，如果不，必须要有至少三十学分来自这一部分（其中12学分可以用职业经历抵消）

城市设计硕士课程分为必修区、选修区和选修区。必修领域的范围为 78 个学分（LP），包括项目和硕士论文。选修区包括 30 CP。在选修区，您必须完成总计 12 个 CP 的模块。课程的学习和考试规则规定了课程的目标和结构以及考试的要求和实施。

城市设计将自己视为一门项目课程，以研究项目的形式进行跨学科和跨学科教学的比例很高。这些项目是在科学基础上与问题和实践相关的工作项目，您可以在其中从事市政、区域、州和国际层面的当前规划和设计任务。在第一学期，所有学生必须完成“城市设计工作室”项目，并在第二和第三学期完成建筑学、风景园林学和城市与区域规划硕士学位课程中的两个合适的项目。这两个项目必须从不同的课程中选择。除了学习项目，该课程还提供由各个学科（建筑、城市和区域规划、景观建筑、环境规划、社会学）联合开展的跨学科研讨会。在这里，学生们还进行了跨学科合作。

该课程有一个样本课程计划，其中显示了在4个学期的标准学习期间内推荐的学习课程。您将在学习和考试规则中找到它作为附录。
https://www.static.tu.berlin/fileadmin/www/10000000/Studiengaenge/StuPOs/Fakultaet_VI/UrbanDesign_M.Sc._2014.pdf
"
